<>f__AnonymousType3`18;<>f__AnonymousType3`18.codigo;<>f__AnonymousType3`18.nombre;<>f__AnonymousType3`18.descripcion;<>f__AnonymousType3`18.categoria_id;<>f__AnonymousType3`18.categoria_nombre;<>f__AnonymousType3`18.precio;<>f__AnonymousType3`18.stock;<>f__AnonymousType3`18.activo;<>f__AnonymousType3`18.visible_catalogo;<>f__AnonymousType3`18.grupo1;<>f__AnonymousType3`18.grupo2;<>f__AnonymousType3`18.grupo3;<>f__AnonymousType3`18.fecha_alta;<>f__AnonymousType3`18.fecha_modi;<>f__AnonymousType3`18.codigo_ubicacion;<>f__AnonymousType3`18.listas_precios;<>f__AnonymousType3`18.porcentaje;<>f__AnonymousType3`18.stocks_por_empresa
"{ codigo = 08033, nombre = OPERA x92g, descripcion = OPERA x92g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08033;"OPERA x92g";"OPERA x92g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 561,29, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 606,20, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 457 }]"
"{ codigo = 08035, nombre = SURTIDO BAGLEY x400g, descripcion = SURTIDO BAGLEY x400g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08035;"SURTIDO BAGLEY x400g";"SURTIDO BAGLEY x400g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1715,98, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1853,26, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 1217 }]"
"{ codigo = 08036, nombre = GALL. MELITAS x159g, descripcion = GALL. MELITAS x159g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08036;"GALL. MELITAS x159g";"GALL. MELITAS x159g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 698,70, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 754,59, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 271 }]"
"{ codigo = 08037, nombre = GALL. CRIOLLITAS MAS x169g, descripcion = GALL. CRIOLLITAS MAS x169g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08037;"GALL. CRIOLLITAS MAS x169g";"GALL. CRIOLLITAS MAS x169g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 582,26, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 628,84, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 250 }]"
"{ codigo = 08039, nombre = CRIOLLITAS TRIPACK x300g, descripcion = CRIOLLITAS TRIPACK x300g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08039;"CRIOLLITAS TRIPACK x300g";"CRIOLLITAS TRIPACK x300g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 931,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1006,02, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 345 }]"
"{ codigo = 08044, nombre = ALF. BAGLEY 3.0 TRIPLE NEGRO, descripcion = ALF. BAGLEY 3.0 TRIPLE NEGRO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08044;"ALF. BAGLEY 3.0 TRIPLE NEGRO";"ALF. BAGLEY 3.0 TRIPLE NEGRO";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 682,47, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 737,07, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 399 }]"
"{ codigo = 08045, nombre = ALF. BAGLEY 3.0 TRIPLE BLANCO, descripcion = ALF. BAGLEY 3.0 TRIPLE BLANCO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08045;"ALF. BAGLEY 3.0 TRIPLE BLANCO";"ALF. BAGLEY 3.0 TRIPLE BLANCO";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 682,47, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 737,07, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 354 }]"
"{ codigo = 08047, nombre = GALL CEREALES SALVADO x169g BAGLEY, descripcion = GALL CEREALES SALVADO x169g BAGLEY, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08047;"GALL CEREALES SALVADO x169g BAGLEY";"GALL CEREALES SALVADO x169g BAGLEY";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 756,75, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 817,29, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 172 }]"
"{ codigo = 08048, nombre = GALL MACUCAS CHOC x110g, descripcion = GALL MACUCAS CHOC x110g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 10, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08048;"GALL MACUCAS CHOC x110g";"GALL MACUCAS CHOC x110g";"";"";"";0;True;True;"";10;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 515,72, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 556,98, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 331 }]"
"{ codigo = 08053, nombre = GALL MACUCAS CHOC x85g, descripcion = GALL MACUCAS CHOC x85g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 10, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08053;"GALL MACUCAS CHOC x85g";"GALL MACUCAS CHOC x85g";"";"";"";0;True;True;"";10;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 368,92, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 398,43, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 156 }]"
"{ codigo = 08054, nombre = GALL MACUCAS BLACK x110g, descripcion = GALL MACUCAS BLACK x110g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 10, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08054;"GALL MACUCAS BLACK x110g";"GALL MACUCAS BLACK x110g";"";"";"";0;True;True;"";10;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 515,72, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 556,98, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 75 }]"
"{ codigo = 08055, nombre = GALL. CHOCOLINAS x250g, descripcion = GALL. CHOCOLINAS x250g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08055;"GALL. CHOCOLINAS x250g";"GALL. CHOCOLINAS x250g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1164,44, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1257,60, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 470 }]"
"{ codigo = 08058, nombre = GALL HAMLET RELL BLACK x152g, descripcion = GALL HAMLET RELL BLACK x152g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08058;"GALL HAMLET RELL BLACK x152g";"GALL HAMLET RELL BLACK x152g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 559,94, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 604,73, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 113 }]"
"{ codigo = 08063, nombre = GALL. REX CAJA x125g, descripcion = GALL. REX CAJA x125g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08063;"GALL. REX CAJA x125g";"GALL. REX CAJA x125g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1106,51, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1195,03, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 608 }]"
"{ codigo = 08065, nombre = TRAVIATA CRACK REX x96g ORIG, descripcion = TRAVIATA CRACK REX x96g ORIG, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08065;"TRAVIATA CRACK REX x96g ORIG";"TRAVIATA CRACK REX x96g ORIG";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 459,94, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 496,74, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 678 }]"
"{ codigo = 08113, nombre = OPERA x220g, descripcion = OPERA x220g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 8, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";08113;"OPERA x220g";"OPERA x220g";"";"";"";0;True;True;"";8;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1339,17, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1446,30, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 253 }]"
"{ codigo = 09002, nombre = MAQUINA GUILLETE MACH3, descripcion = MAQUINA GUILLETE MACH3, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09002;"MAQUINA GUILLETE MACH3";"MAQUINA GUILLETE MACH3";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 6524,99, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 7046,99, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 24 }]"
"{ codigo = 09004, nombre = GOMERA x UNIDAD, descripcion = GOMERA x UNIDAD, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09004;"GOMERA x UNIDAD";"GOMERA x UNIDAD";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 778,88, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 841,19, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 41 }]"
"{ codigo = 09005, nombre = ALICATE CHICO, descripcion = ALICATE CHICO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09005;"ALICATE CHICO";"ALICATE CHICO";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 324,88, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 350,87, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 109 }]"
"{ codigo = 09006, nombre = BARRA SILICONA CANDELA 7mm x500g, descripcion = BARRA SILICONA CANDELA 7mm x500g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09006;"BARRA SILICONA CANDELA 7mm x500g";"BARRA SILICONA CANDELA 7mm x500g";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3380,89, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3651,36, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09008, nombre = BARRA SILICONA CANDELA 11mm x500g, descripcion = BARRA SILICONA CANDELA 11mm x500g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09008;"BARRA SILICONA CANDELA 11mm x500g";"BARRA SILICONA CANDELA 11mm x500g";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3380,89, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3651,36, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 18 }]"
"{ codigo = 09009, nombre = REPUESTO MACHT 3 X2U, descripcion = REPUESTO MACHT 3 X2U, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09009;"REPUESTO MACHT 3 X2U";"REPUESTO MACHT 3 X2U";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 4182,69, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 4517,30, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 30 }]"
"{ codigo = 09010, nombre = NAIPES HABANA x50u, descripcion = NAIPES HABANA x50u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09010;"NAIPES HABANA x50u";"NAIPES HABANA x50u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1534,35, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1657,10, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 206 }]"
"{ codigo = 09011, nombre = CURITAS x8u, descripcion = CURITAS x8u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09011;"CURITAS x8u";"CURITAS x8u";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 357,56, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 386,17, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 1793 }]"
"{ codigo = 09013, nombre = DIARIO INTIMO, descripcion = DIARIO INTIMO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09013;"DIARIO INTIMO";"DIARIO INTIMO";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 4016,30, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 4337,61, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 3 }]"
"{ codigo = 09015, nombre = PRESTO DERMA PROTEC xU., descripcion = PRESTO DERMA PROTEC xU., categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09015;"PRESTO DERMA PROTEC xU.";"PRESTO DERMA PROTEC xU.";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1725,25, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1863,28, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 1023 }]"
"{ codigo = 09016, nombre = TIMBRE INALAMBRICO CANDELA, descripcion = TIMBRE INALAMBRICO CANDELA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09016;"TIMBRE INALAMBRICO CANDELA";"TIMBRE INALAMBRICO CANDELA";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3574,37, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3860,32, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 29 }]"
"{ codigo = 09017, nombre = PRESTO PIVOT ULTRA GRIP xU, descripcion = PRESTO PIVOT ULTRA GRIP xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09017;"PRESTO PIVOT ULTRA GRIP xU";"PRESTO PIVOT ULTRA GRIP xU";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 817,05, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 882,41, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 09019, nombre = JUEGO RESORTE DE COLOR, descripcion = JUEGO RESORTE DE COLOR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09019;"JUEGO RESORTE DE COLOR";"JUEGO RESORTE DE COLOR";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1289,18, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1392,32, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 7 }]"
"{ codigo = 09020, nombre = ALICATE GRANDE, descripcion = ALICATE GRANDE, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09020;"ALICATE GRANDE";"ALICATE GRANDE";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 511,33, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 552,24, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 95 }]"
"{ codigo = 09021, nombre = MANTECA DE CACAO, descripcion = MANTECA DE CACAO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09021;"MANTECA DE CACAO";"MANTECA DE CACAO";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 440,06, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 475,26, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 435 }]"
"{ codigo = 09022, nombre = JUEGO DE MESA, descripcion = JUEGO DE MESA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09022;"JUEGO DE MESA";"JUEGO DE MESA";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2944,05, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3179,57, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 3 }]"
"{ codigo = 09023, nombre = LAMP. LED CANDELA 15W FRIA, descripcion = LAMP. LED CANDELA 15W FRIA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 9, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";09023;"LAMP. LED CANDELA 15W FRIA";"LAMP. LED CANDELA 15W FRIA";"";"";"";0;True;True;"";9;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 695,35, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 750,98, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
